EIA_ID,month,nameplate,capability
50129,Aug,2.9,2.7
50129,Sep,2.9,2.7
50129,Oct,2.9,2.7
50129,Nov,2.9,2.7
50129,Dec,2.9,2.7
50147,Jan,1.4,0.5
50147,Feb,1.4,0.5
50147,Mar,1.4,0.75
50147,Apr,1.4,0.75
50147,May,1.4,0.75
50147,Jun,1.4,1
50147,Jul,1.4,1
50147,Aug,1.4,1
50147,Sep,1.4,0.75
50147,Oct,1.4,0.75
50147,Nov,1.4,0.75
50147,Dec,1.4,0.5
50156,Jan,3.2,2.9
50156,Feb,3.2,2.9
50156,Mar,3.2,2.95
50156,Apr,3.2,2.95
50156,May,3.2,2.95
50156,Jun,3.2,3
50156,Jul,3.2,3
50156,Aug,3.2,3
50156,Sep,3.2,2.95
50156,Oct,3.2,2.95
50156,Nov,3.2,2.95
50156,Dec,3.2,2.9
50157,Jan,3.6,3.6
50157,Feb,3.6,3.6
50157,Mar,3.6,3.6
50157,Apr,3.6,3.6
50157,May,3.6,3.6
50157,Jun,3.6,3.6
50157,Jul,3.6,3.6
50157,Aug,3.6,3.6
50157,Sep,3.6,3.6
50157,Oct,3.6,3.6
50157,Nov,3.6,3.6
50157,Dec,3.6,3.6
50158,Jan,4.8,4.8
50158,Feb,4.8,4.8
50158,Mar,4.8,4.8
50158,Apr,4.8,4.8
50158,May,4.8,4.8
50158,Jun,4.8,4.8
50158,Jul,4.8,4.8
50158,Aug,4.8,4.8
50158,Sep,4.8,4.8
50158,Oct,4.8,4.8
50158,Nov,4.8,4.8
50158,Dec,4.8,4.8
50159,Jan,1.2,1.2
50159,Feb,1.2,1.2
50159,Mar,1.2,1.2
50159,Apr,1.2,1.2
50159,May,1.2,1.2
50159,Jun,1.2,1.2
50159,Jul,1.2,1.2
50159,Aug,1.2,1.2
50159,Sep,1.2,1.2
50159,Oct,1.2,1.2
50159,Nov,1.2,1.2
50159,Dec,1.2,1.2
50160,Jan,1.2,1.2
50160,Feb,1.2,1.2
50160,Mar,1.2,1.2
50160,Apr,1.2,1.2
50160,May,1.2,1.2
50160,Jun,1.2,1.2
50160,Jul,1.2,1.2
50160,Aug,1.2,1.2
50160,Sep,1.2,1.2
50160,Oct,1.2,1.2
50160,Nov,1.2,1.2
50160,Dec,1.2,1.2
50166,Jan,2.8,2.5
50166,Feb,2.8,2.5
50166,Mar,2.8,2.5
50166,Apr,2.8,2.5
50166,May,2.8,2.5
50166,Jun,2.8,2.5
50166,Jul,2.8,2.5
50166,Aug,2.8,2.5
50166,Sep,2.8,2.5
50166,Oct,2.8,2.5
50166,Nov,2.8,2.5
50166,Dec,2.8,2.5
50175,Jan,2.5,2.5
50175,Feb,2.5,2.5
50175,Mar,2.5,2.5
50175,Apr,2.5,2.5
50175,May,2.5,2.5
50175,Jun,2.5,2.5
50175,Jul,2.5,2.5
50175,Aug,2.5,2.5
50175,Sep,2.5,2.5
50175,Oct,2.5,2.5
50175,Nov,2.5,2.5
50175,Dec,2.5,2.5
50176,Jan,2.6,2.6
50176,Feb,2.6,2.6
50176,Mar,2.6,2.6
50176,Apr,2.6,2.6
50176,May,2.6,2.6
50176,Jun,2.6,2.6
50176,Jul,2.6,2.6
50176,Aug,2.6,2.6
50176,Sep,2.6,2.6
50176,Oct,2.6,2.6
50176,Nov,2.6,2.6
50176,Dec,2.6,2.6
50177,Jan,1.6,1.6
50177,Feb,1.6,1.6
50177,Mar,1.6,1.6
50177,Apr,1.6,1.6
50177,May,1.6,1.6
50177,Jun,1.6,1.6
50177,Jul,1.6,1.6
50177,Aug,1.6,1.6
50177,Sep,1.6,1.6
50177,Oct,1.6,1.6
50177,Nov,1.6,1.6
50177,Dec,1.6,1.6
50178,Jan,1.6,1.6
50178,Feb,1.6,1.6
50178,Mar,1.6,1.6
50178,Apr,1.6,1.6
50178,May,1.6,1.6
50178,Jun,1.6,1.6
50178,Jul,1.6,1.6
50178,Aug,1.6,1.6
50178,Sep,1.6,1.6
50178,Oct,1.6,1.6
50178,Nov,1.6,1.6
50178,Dec,1.6,1.6
50179,Jan,5,5
50179,Feb,5,5
50179,Mar,5,5
50179,Apr,5,5
50179,May,5,5
50179,Jun,5,5
50179,Jul,5,5
50179,Aug,5,5
50179,Sep,5,5
50179,Oct,5,5
50179,Nov,5,5
50179,Dec,5,5
50180,Jan,5,4.6
50180,Feb,5,4.6
50180,Mar,5,4.7
50180,Apr,5,4.7
50180,May,5,4.7
50180,Jun,5,4.8
50180,Jul,5,4.8
50180,Aug,5,4.8
50180,Sep,5,4.7
50180,Oct,5,4.7
50180,Nov,5,4.7
50180,Dec,5,4.6
50190,Jan,4.4,4.2
50190,Feb,4.4,4.2
50190,Mar,4.4,4.3
50190,Apr,4.4,4.3
50190,May,4.4,4.3
50190,Jun,4.4,4.4
50190,Jul,4.4,4.4
50190,Aug,4.4,4.4
50190,Sep,4.4,4.3
50190,Oct,4.4,4.3
50190,Nov,4.4,4.3
50190,Dec,4.4,4.2
50206,Jan,5.8,5.8
50206,Feb,5.8,5.8
50206,Mar,5.8,5.8
50206,Apr,5.8,5.8
50206,May,5.8,5.8
50206,Jun,5.8,5.8
50206,Jul,5.8,5.8
50206,Aug,5.8,5.8
50206,Sep,5.8,5.8
50206,Oct,5.8,5.8
50206,Nov,5.8,5.8
50206,Dec,5.8,5.8
50218,Jan,2.8,2.6
50218,Feb,2.8,2.6
50218,Mar,2.8,2.65
50218,Apr,2.8,2.65
50218,May,2.8,2.65
50218,Jun,2.8,2.7
50218,Jul,2.8,2.7
50218,Aug,2.8,2.7
50218,Sep,2.8,2.65
50218,Oct,2.8,2.65
50218,Nov,2.8,2.65
50218,Dec,2.8,2.6
50219,Jan,5.3,4.3
50219,Feb,5.3,4.3
50219,Mar,5.3,4.15
50219,Apr,5.3,4.15
50219,May,5.3,4.15
50219,Jun,5.3,4
50219,Jul,5.3,4
50219,Aug,5.3,4
50219,Sep,5.3,4.15
50219,Oct,5.3,4.15
50219,Nov,5.3,4.15
50219,Dec,5.3,4.3
50223,Jan,1.2,0.9
50223,Feb,1.2,0.9
50223,Mar,1.2,0.7
50223,Apr,1.2,0.7
50223,May,1.2,0.7
50223,Jun,1.2,0.5
50223,Jul,1.2,0.5
50223,Aug,1.2,0.5
50223,Sep,1.2,0.7
50223,Oct,1.2,0.7
50223,Nov,1.2,0.7
50223,Dec,1.2,0.9
50228,Jan,1.6,1.2
50228,Feb,1.6,1.2
50228,Mar,1.6,0.65
50228,Apr,1.6,0.65
50228,May,1.6,0.65
50228,Jun,1.6,0.1
50228,Jul,1.6,0.1
50228,Aug,1.6,0.1
50228,Sep,1.6,0.65
50228,Oct,1.6,0.65
50228,Nov,1.6,0.65
50228,Dec,1.6,1.2
50233,Jan,1,1
50233,Feb,1,1
50233,Mar,1,1
50233,Apr,1,1
50233,May,1,1
50233,Jun,1,1
50233,Jul,1,1
50233,Aug,1,1
50233,Sep,1,1
50233,Oct,1,1
50233,Nov,1,1
50233,Dec,1,1
50261,Jan,4,3.7
50261,Feb,4,3.7
50261,Mar,4,3.75
50261,Apr,4,3.75
50261,May,4,3.75
50261,Jun,4,3.8
50261,Jul,4,3.8
50261,Aug,4,3.8
50261,Sep,4,3.75
50261,Oct,4,3.75
50261,Nov,4,3.75
50261,Dec,4,3.7
50267,Jan,1.4,1.4
50267,Feb,1.4,1.4
50267,Mar,1.4,1.4
50267,Apr,1.4,1.4
50267,May,1.4,1.4
50267,Jun,1.4,1.4
50267,Jul,1.4,1.4
50267,Aug,1.4,1.4
50267,Sep,1.4,1.4
50267,Oct,1.4,1.4
50267,Nov,1.4,1.4
50267,Dec,1.4,1.4
50268,Jan,3,2.2
50268,Feb,3,2.2
50268,Mar,3,2.2
50268,Apr,3,2.2
50268,May,3,2.2
50268,Jun,3,2.2
50268,Jul,3,2.2
50268,Aug,3,2.2
50268,Sep,3,2.2
50268,Oct,3,2.2
50268,Nov,3,2.2
50268,Dec,3,2.2
50269,Jan,3,2.2
50269,Feb,3,2.2
50269,Mar,3,2.2
50269,Apr,3,2.2
50269,May,3,2.2
50269,Jun,3,2.2
50269,Jul,3,2.2
50269,Aug,3,2.2
50269,Sep,3,2.2
50269,Oct,3,2.2
50269,Nov,3,2.2
50269,Dec,3,2.2
50278,Jan,19.4,18.6
50278,Feb,19.4,18.6
50278,Mar,19.4,13.9
50278,Apr,19.4,13.9
50278,May,19.4,13.9
50278,Jun,19.4,9.2
50278,Jul,19.4,9.2
50278,Aug,19.4,9.2
50278,Sep,19.4,13.9
50278,Oct,19.4,13.9
50278,Nov,19.4,13.9
50278,Dec,19.4,18.6
50280,Jan,10.5,4.4
50280,Feb,10.5,4.4
50280,Mar,10.5,2.95
50280,Apr,10.5,2.95
50280,May,10.5,2.95
50280,Jun,10.5,1.5
50280,Jul,10.5,1.5
50280,Aug,10.5,1.5
50280,Sep,10.5,2.95
50280,Oct,10.5,2.95
50280,Nov,10.5,2.95
50280,Dec,10.5,4.4
50285,Jan,1.2,1.2
50285,Feb,1.2,1.2
50285,Mar,1.2,1.2
50285,Apr,1.2,1.2
50285,May,1.2,1.2
50285,Jun,1.2,1.2
50285,Jul,1.2,1.2
50285,Aug,1.2,1.2
50285,Sep,1.2,1.2
50285,Oct,1.2,1.2
50285,Nov,1.2,1.2
50285,Dec,1.2,1.2
50311,Jan,2.4,2.4
50311,Feb,2.4,2.4
50311,Mar,2.4,2.4
50311,Apr,2.4,2.4
50311,May,2.4,2.4
50311,Jun,2.4,2.4
50311,Jul,2.4,2.4
50311,Aug,2.4,2.4
50311,Sep,2.4,2.4
50311,Oct,2.4,2.4
50311,Nov,2.4,2.4
50311,Dec,2.4,2.4
50312,Jan,2.7,1.2
50312,Feb,2.7,1.2
50312,Mar,2.7,0.9
50312,Apr,2.7,0.9
50312,May,2.7,0.9
50312,Jun,2.7,0.6
50312,Jul,2.7,0.6
50312,Aug,2.7,0.6
50312,Sep,2.7,0.9
50312,Oct,2.7,0.9
50312,Nov,2.7,0.9
50312,Dec,2.7,1.2
50315,Jan,1.6,1.4
50315,Feb,1.6,1.4
50315,Mar,1.6,1.2
50315,Apr,1.6,1.2
50315,May,1.6,1.2
50315,Jun,1.6,1
50315,Jul,1.6,1
50315,Aug,1.6,1
50315,Sep,1.6,1.2
50315,Oct,1.6,1.2
50315,Nov,1.6,1.2
50315,Dec,1.6,1.4
50322,Jan,2.1,2.1
50322,Feb,2.1,2.1
50322,Mar,2.1,2.1
50322,Apr,2.1,2.1
50322,May,2.1,2.1
50322,Jun,2.1,2.1
50322,Jul,2.1,2.1
50322,Aug,2.1,2.1
50322,Sep,2.1,2.1
50322,Oct,2.1,2.1
50322,Nov,2.1,2.1
50322,Dec,2.1,2.1
50323,Jan,1.2,1.2
50323,Feb,1.2,1.2
50323,Mar,1.2,1.2
50323,Apr,1.2,1.2
50323,May,1.2,1.2
50323,Jun,1.2,1.2
50323,Jul,1.2,1.2
50323,Aug,1.2,1.2
50323,Sep,1.2,1.2
50323,Oct,1.2,1.2
50323,Nov,1.2,1.2
50323,Dec,1.2,1.2
50324,Jan,1.4,1.4
50324,Feb,1.4,1.4
50324,Mar,1.4,1.4
50324,Apr,1.4,1.4
50324,May,1.4,1.4
50324,Jun,1.4,1.4
50324,Jul,1.4,1.4
50324,Aug,1.4,1.4
50324,Sep,1.4,1.4
50324,Oct,1.4,1.4
50324,Nov,1.4,1.4
50324,Dec,1.4,1.4
50328,Jan,2.5,2.5
50328,Feb,2.5,2.5
50328,Mar,2.5,2.5
50328,Apr,2.5,2.5
50328,May,2.5,2.5
50328,Jun,2.5,2.5
50328,Jul,2.5,2.5
50328,Aug,2.5,2.5
50328,Sep,2.5,2.5
50328,Oct,2.5,2.5
50328,Nov,2.5,2.5
50328,Dec,2.5,2.5
50350,Jan,14.5,14.5
50350,Feb,14.5,14.5
50350,Mar,14.5,14.5
50350,Apr,14.5,14.5
50350,May,14.5,14.5
50350,Jun,14.5,14.5
50350,Jul,14.5,14.5
50350,Aug,14.5,14.5
50350,Sep,14.5,14.5
50350,Oct,14.5,14.5
50350,Nov,14.5,14.5
50350,Dec,14.5,14.5
50351,Jan,4.3,4.3
50351,Feb,4.3,4.3
50351,Mar,4.3,4.3
50351,Apr,4.3,4.3
50351,May,4.3,4.3
50351,Jun,4.3,4.3
50351,Jul,4.3,4.3
50351,Aug,4.3,4.3
50351,Sep,4.3,4.3
50351,Oct,4.3,4.3
50351,Nov,4.3,4.3
50351,Dec,4.3,4.3
50352,Jan,4.4,3.9
50352,Feb,4.4,3.9
50352,Mar,4.4,3.95
50352,Apr,4.4,3.95
50352,May,4.4,3.95
50352,Jun,4.4,4
50352,Jul,4.4,4
50352,Aug,4.4,4
50352,Sep,4.4,3.95
50352,Oct,4.4,3.95
50352,Nov,4.4,3.95
50352,Dec,4.4,3.9
50353,Jan,4.6,4.6
50353,Feb,4.6,4.6
50353,Mar,4.6,4.6
50353,Apr,4.6,4.6
50353,May,4.6,4.6
50353,Jun,4.6,4.6
50353,Jul,4.6,4.6
50353,Aug,4.6,4.6
50353,Sep,4.6,4.6
50353,Oct,4.6,4.6
50353,Nov,4.6,4.6
50353,Dec,4.6,4.6
50354,Jan,1.7,1.7
50354,Feb,1.7,1.7
50354,Mar,1.7,1.7
50354,Apr,1.7,1.7
50354,May,1.7,1.7
50354,Jun,1.7,1.7
50354,Jul,1.7,1.7
50354,Aug,1.7,1.7
50354,Sep,1.7,1.7
50354,Oct,1.7,1.7
50354,Nov,1.7,1.7
50354,Dec,1.7,1.7
50360,Jan,1.8,1.8
50360,Feb,1.8,1.8
50360,Mar,1.8,1.8
50360,Apr,1.8,1.8
50360,May,1.8,1.8
50360,Jun,1.8,1.8
50360,Jul,1.8,1.8
50360,Aug,1.8,1.8
50360,Sep,1.8,1.8
50360,Oct,1.8,1.8
50360,Nov,1.8,1.8
50360,Dec,1.8,1.8
50361,Jan,4.3,2.9
50361,Feb,4.3,2.9
50361,Mar,4.3,2.9
50361,Apr,4.3,2.9
50361,May,4.3,2.9
50361,Jun,4.3,2.9
50361,Jul,4.3,2.9
50361,Aug,4.3,2.9
50361,Sep,4.3,2.9
50361,Oct,4.3,2.9
50361,Nov,4.3,2.9
50361,Dec,4.3,2.9
50362,Jan,7,6.4
50362,Feb,7,6.4
50362,Mar,7,6.55
50362,Apr,7,6.55
50362,May,7,6.55
50362,Jun,7,6.7
50362,Jul,7,6.7
50362,Aug,7,6.7
50362,Sep,7,6.55
50362,Oct,7,6.55
50362,Nov,7,6.55
50362,Dec,7,6.4
50375,Jan,1.2,1.2
50375,Feb,1.2,1.2
50375,Mar,1.2,1.2
50375,Apr,1.2,1.2
50375,May,1.2,1.2
50375,Jun,1.2,1.2
50375,Jul,1.2,1.2
50375,Aug,1.2,1.2
50375,Sep,1.2,1.2
50375,Oct,1.2,1.2
50375,Nov,1.2,1.2
50375,Dec,1.2,1.2
50380,Jan,17.6,14.5
50380,Feb,17.6,14.5
50380,Mar,17.6,9.5
50380,Apr,17.6,9.5
50380,May,17.6,9.5
50380,Jun,17.6,4.5
50380,Jul,17.6,4.5
50380,Aug,17.6,4.5
50380,Sep,17.6,9.5
50380,Oct,17.6,9.5
50380,Nov,17.6,9.5
50380,Dec,17.6,14.5
50382,Jan,2.2,1.5
50382,Feb,2.2,1.5
50382,Mar,2.2,1.65
50382,Apr,2.2,1.65
50382,May,2.2,1.65
50382,Jun,2.2,1.8
50382,Jul,2.2,1.8
50382,Aug,2.2,1.8
50382,Sep,2.2,1.65
50382,Oct,2.2,1.65
50382,Nov,2.2,1.65
50382,Dec,2.2,1.5
50384,Jan,3.5,3.4
50384,Feb,3.5,3.4
50384,Mar,3.5,3.4
50384,Apr,3.5,3.4
50384,May,3.5,3.4
50384,Jun,3.5,3.4
50384,Jul,3.5,3.4
50384,Aug,3.5,3.4
50384,Sep,3.5,3.4
50384,Oct,3.5,3.4
50384,Nov,3.5,3.4
50384,Dec,3.5,3.4
50393,Jan,37.5,39.4
50393,Feb,37.5,39.4
50393,Mar,37.5,39.4
50393,Apr,37.5,39.4
50393,May,37.5,39.4
50393,Jun,37.5,39.4
50393,Jul,37.5,39.4
50393,Aug,37.5,39.4
50393,Sep,37.5,39.4
50393,Oct,37.5,39.4
50393,Nov,37.5,39.4
50393,Dec,37.5,39.4
50395,Jan,39,36.1
50395,Feb,39,36.1
50395,Mar,39,35.6
50395,Apr,39,35.6
50395,May,39,35.6
50395,Jun,39,35.1
50395,Jul,39,35.1
50395,Aug,39,35.1
50395,Sep,39,35.6
50395,Oct,39,35.6
50395,Nov,39,35.6
50395,Dec,39,36.1
50400,Jan,16.2,14
50400,Feb,16.2,14
50400,Mar,16.2,14.8
50400,Apr,16.2,14.8
50400,May,16.2,14.8
50400,Jun,16.2,15.6
50400,Jul,16.2,15.6
50400,Aug,16.2,15.6
50400,Sep,16.2,14.8
50400,Oct,16.2,14.8
50400,Nov,16.2,14.8
50400,Dec,16.2,14
50408,Jan,2.1,2.1
50408,Feb,2.1,2.1
50408,Mar,2.1,2.1
50408,Apr,2.1,2.1
50408,May,2.1,2.1
50408,Jun,2.1,2.1
50408,Jul,2.1,2.1
50408,Aug,2.1,2.1
50408,Sep,2.1,2.1
50408,Oct,2.1,2.1
50408,Nov,2.1,2.1
50408,Dec,2.1,2.1
50409,Jan,1.8,1.8
50409,Feb,1.8,1.8
50409,Mar,1.8,1.8
50409,Apr,1.8,1.8
50409,May,1.8,1.8
50409,Jun,1.8,1.8
50409,Jul,1.8,1.8
50409,Aug,1.8,1.8
50409,Sep,1.8,1.8
50409,Oct,1.8,1.8
50409,Nov,1.8,1.8
50409,Dec,1.8,1.8
50414,Jan,3.4,3.4
50414,Feb,3.4,3.4
50414,Mar,3.4,3.4
50414,Apr,3.4,3.4
50414,May,3.4,3.4
50414,Jun,3.4,3.4
50414,Jul,3.4,3.4
50414,Aug,3.4,3.4
50414,Sep,3.4,3.4
50414,Oct,3.4,3.4
50414,Nov,3.4,3.4
50414,Dec,3.4,3.4
50416,Jan,1.5,1
50416,Feb,1.5,1
50416,Mar,1.5,1
50416,Apr,1.5,1
50416,May,1.5,1
50416,Jun,1.5,1
50416,Jul,1.5,1
50416,Aug,1.5,1
50416,Sep,1.5,1
50416,Oct,1.5,1
50416,Nov,1.5,1
50416,Dec,1.5,1
50421,Jan,1.6,1.4
50421,Feb,1.6,1.4
50421,Mar,1.6,1.5
50421,Apr,1.6,1.5
50421,May,1.6,1.5
50421,Jun,1.6,1.6
50421,Jul,1.6,1.6
50421,Aug,1.6,1.6
50421,Sep,1.6,1.5
50421,Oct,1.6,1.5
50421,Nov,1.6,1.5
50421,Dec,1.6,1.4
50423,Jan,1.7,1.6
50423,Feb,1.7,1.6
50423,Mar,1.7,1.6
50423,Apr,1.7,1.6
50423,May,1.7,1.6
50423,Jun,1.7,1.6
50423,Jul,1.7,1.6
50423,Aug,1.7,1.6
50423,Sep,1.7,1.6
50423,Oct,1.7,1.6
50423,Nov,1.7,1.6
50423,Dec,1.7,1.6
50433,Jan,1.4,1.4
50433,Feb,1.4,1.4
50433,Mar,1.4,1.4
50433,Apr,1.4,1.4
50433,May,1.4,1.4
50433,Jun,1.4,1.4
50433,Jul,1.4,1.4
50433,Aug,1.4,1.4
50433,Sep,1.4,1.4
50433,Oct,1.4,1.4
50433,Nov,1.4,1.4
50433,Dec,1.4,1.4
50435,Jan,2.5,2.5
50435,Feb,2.5,2.5
50435,Mar,2.5,2.5
50435,Apr,2.5,2.5
50435,May,2.5,2.5
50435,Jun,2.5,2.5
50435,Jul,2.5,2.5
50435,Aug,2.5,2.5
50435,Sep,2.5,2.5
50435,Oct,2.5,2.5
50435,Nov,2.5,2.5
50435,Dec,2.5,2.5
50436,Jan,1.6,1.6
50436,Feb,1.6,1.6
50436,Mar,1.6,1.6
50436,Apr,1.6,1.6
50436,May,1.6,1.6
50436,Jun,1.6,1.6
50436,Jul,1.6,1.6
50436,Aug,1.6,1.6
50436,Sep,1.6,1.6
50436,Oct,1.6,1.6
50436,Nov,1.6,1.6
50436,Dec,1.6,1.6
50437,Jan,1.6,1.6
50437,Feb,1.6,1.6
50437,Mar,1.6,1.6
50437,Apr,1.6,1.6
50437,May,1.6,1.6
50437,Jun,1.6,1.6
50437,Jul,1.6,1.6
50437,Aug,1.6,1.6
50437,Sep,1.6,1.6
50437,Oct,1.6,1.6
50437,Nov,1.6,1.6
50437,Dec,1.6,1.6
50439,Jan,2,2
50439,Feb,2,2
50439,Mar,2,2
50439,Apr,2,2
50439,May,2,2
50439,Jun,2,2
50439,Jul,2,2
50439,Aug,2,2
50439,Sep,2,2
50439,Oct,2,2
50439,Nov,2,2
50439,Dec,2,2
50447,Jan,69.7,70.5
50447,Feb,69.7,70.5
50447,Mar,69.7,67
50447,Apr,69.7,67
50447,May,69.7,67
50447,Jun,69.7,63.5
50447,Jul,69.7,63.5
50447,Aug,69.7,63.5
50447,Sep,69.7,67
50447,Oct,69.7,67
50447,Nov,69.7,67
50447,Dec,69.7,70.5
50461,Jan,1.5,1.1
50461,Feb,1.5,1.1
50461,Mar,1.5,0.9
50461,Apr,1.5,0.9
50461,May,1.5,0.9
50461,Jun,1.5,0.7
50461,Jul,1.5,0.7
50461,Aug,1.5,0.7
50461,Sep,1.5,0.9
50461,Oct,1.5,0.9
50461,Nov,1.5,0.9
50461,Dec,1.5,1.1
50468,Jan,1.6,1.1
50468,Feb,1.6,1.1
50468,Mar,1.6,1.1
50468,Apr,1.6,1.1
50468,May,1.6,1.1
50468,Jun,1.6,1.1
50468,Jul,1.6,1.1
50468,Aug,1.6,1.1
50468,Sep,1.6,1.1
50468,Oct,1.6,1.1
50468,Nov,1.6,1.1
50468,Dec,1.6,1.1
50476,Jan,18.7,15.8
50476,Feb,18.7,15.8
50476,Mar,18.7,15.25
50476,Apr,18.7,15.25
50476,May,18.7,15.25
50476,Jun,18.7,14.7
50476,Jul,18.7,14.7
50476,Aug,18.7,14.7
50476,Sep,18.7,15.25
50476,Oct,18.7,15.25
50476,Nov,18.7,15.25
50476,Dec,18.7,15.8
50479,Jan,7.9,7.4
50479,Feb,7.9,7.4
50479,Mar,7.9,7.4
50479,Apr,7.9,7.4
50479,May,7.9,7.4
50479,Jun,7.9,7.4
50479,Jul,7.9,7.4
50479,Aug,7.9,7.4
50479,Sep,7.9,7.4
50479,Oct,7.9,7.4
50479,Nov,7.9,7.4
50479,Dec,7.9,7.4
50492,Jan,6.1,6.1
50492,Feb,6.1,6.1
50492,Mar,6.1,5.85
50492,Apr,6.1,5.85
50492,May,6.1,5.85
50492,Jun,6.1,5.6
50492,Jul,6.1,5.6
50492,Aug,6.1,5.6
50492,Sep,6.1,5.85
50492,Oct,6.1,5.85
50492,Nov,6.1,5.85
50492,Dec,6.1,6.1
50512,Jan,32.6,32.6
50512,Feb,32.6,32.6
50512,Mar,32.6,32.6
50512,Apr,32.6,32.6
50512,May,32.6,32.6
50512,Jun,32.6,32.6
50512,Jul,32.6,32.6
50512,Aug,32.6,32.6
50512,Sep,32.6,32.6
50512,Oct,32.6,32.6
50512,Nov,32.6,32.6
50512,Dec,32.6,32.6
50513,Jan,1.8,2.5
50513,Feb,1.8,2.5
50513,Mar,1.8,2.5
50513,Apr,1.8,2.5
50513,May,1.8,2.5
50513,Jun,1.8,2.5
50513,Jul,1.8,2.5
50513,Aug,1.8,2.5
50513,Sep,1.8,2.5
50513,Oct,1.8,2.5
50513,Nov,1.8,2.5
50513,Dec,1.8,2.5
50514,Jan,5,5
50514,Feb,5,5
50514,Mar,5,5
50514,Apr,5,5
50514,May,5,5
50514,Jun,5,5
50514,Jul,5,5
50514,Aug,5,5
50514,Sep,5,5
50514,Oct,5,5
50514,Nov,5,5
50514,Dec,5,5
50539,Jan,1.1,1.1
50539,Feb,1.1,1.1
50539,Mar,1.1,1.1
50539,Apr,1.1,1.1
50539,May,1.1,1.1
50539,Jun,1.1,1.1
50539,Jul,1.1,1.1
50539,Aug,1.1,1.1
50539,Sep,1.1,1.1
50539,Oct,1.1,1.1
50539,Nov,1.1,1.1
50539,Dec,1.1,1.1
50544,Jan,7.9,7.8
50544,Feb,7.9,7.8
50544,Mar,7.9,7.8
50544,Apr,7.9,7.8
50544,May,7.9,7.8
50544,Jun,7.9,7.8
50544,Jul,7.9,7.8
50544,Aug,7.9,7.8
50544,Sep,7.9,7.8
50544,Oct,7.9,7.8
50544,Nov,7.9,7.8
50544,Dec,7.9,7.8
50545,Jan,14.8,13.6
50545,Feb,14.8,13.6
50545,Mar,14.8,13.8
50545,Apr,14.8,13.8
50545,May,14.8,13.8
50545,Jun,14.8,14
50545,Jul,14.8,14
50545,Aug,14.8,14
50545,Sep,14.8,13.8
50545,Oct,14.8,13.8
50545,Nov,14.8,13.8
50545,Dec,14.8,13.6
50546,Jan,3.6,3.6
50546,Feb,3.6,3.6
50546,Mar,3.6,3.6
50546,Apr,3.6,3.6
50546,May,3.6,3.6
50546,Jun,3.6,3.6
50546,Jul,3.6,3.6
50546,Aug,3.6,3.6
50546,Sep,3.6,3.6
50546,Oct,3.6,3.6
50546,Nov,3.6,3.6
50546,Dec,3.6,3.6
50614,Jan,23.4,21.4
50614,Feb,23.4,21.4
50614,Mar,23.4,21.4
50614,Apr,23.4,21.4
50614,May,23.4,21.4
50614,Jun,23.4,21.4
50614,Jul,23.4,21.4
50614,Aug,23.4,21.4
50614,Sep,23.4,21.4
50614,Oct,23.4,21.4
50614,Nov,23.4,21.4
50614,Dec,23.4,21.4
50620,Jan,5.7,4.7
50620,Feb,5.7,4.7
50620,Mar,5.7,4.7
50620,Apr,5.7,4.7
50620,May,5.7,4.7
50620,Jun,5.7,4.7
50620,Jul,5.7,4.7
50620,Aug,5.7,4.7
50620,Sep,5.7,4.7
50620,Oct,5.7,4.7
50620,Nov,5.7,4.7
50620,Dec,5.7,4.7
50636,Jan,2.9,2.9
50636,Feb,2.9,2.9
50636,Mar,2.9,2.9
50636,Apr,2.9,2.9
50636,May,2.9,2.9
50636,Jun,2.9,2.9
50636,Jul,2.9,2.9
50636,Aug,2.9,2.9
50636,Sep,2.9,2.9
50636,Oct,2.9,2.9
50636,Nov,2.9,2.9
50636,Dec,2.9,2.9
50639,Jan,94.5,78
50639,Feb,94.5,78
50639,Mar,94.5,75.95
50639,Apr,94.5,75.95
50639,May,94.5,75.95
50639,Jun,94.5,73.9
50639,Jul,94.5,73.9
50639,Aug,94.5,73.9
50639,Sep,94.5,75.95
50639,Oct,94.5,75.95
50639,Nov,94.5,75.95
50639,Dec,94.5,78
50652,Jan,3,3
50652,Feb,3,3
50652,Mar,3,3
50652,Apr,3,3
50652,May,3,3
50652,Jun,3,3
50652,Jul,3,3
50652,Aug,3,3
50652,Sep,3,3
50652,Oct,3,3
50652,Nov,3,3
50652,Dec,3,3
50688,Jan,1,1
50688,Feb,1,1
50688,Mar,1,1
50688,Apr,1,1
50688,May,1,1
50688,Jun,1,1
50688,Jul,1,1
50688,Aug,1,1
50688,Sep,1,1
50688,Oct,1,1
50688,Nov,1,1
50688,Dec,1,1
50699,Jan,1,1
50699,Feb,1,1
50699,Mar,1,1
50699,Apr,1,1
50699,May,1,1
50699,Jun,1,1
50699,Jul,1,1
50699,Aug,1,1
50699,Sep,1,1
50699,Oct,1,1
50699,Nov,1,1
50699,Dec,1,1
50700,Jan,1.4,1.4
50700,Feb,1.4,1.4
50700,Mar,1.4,1.4
50700,Apr,1.4,1.4
50700,May,1.4,1.4
50700,Jun,1.4,1.4
50700,Jul,1.4,1.4
50700,Aug,1.4,1.4
50700,Sep,1.4,1.4
50700,Oct,1.4,1.4
50700,Nov,1.4,1.4
50700,Dec,1.4,1.4
50702,Jan,1.2,1.2
50702,Feb,1.2,1.2
50702,Mar,1.2,1.2
