EIA_ID,lead,NSE,KGE,r2,RMSE,PBIAS,type
154,3,0.9420827246378617,0.9693837201174279,0.9708142397216185,83.5614728783806,0,Persistence
154,4,0.931107966467765,0.964975130100875,0.9653875066991178,90.77161766351269,0.1,Persistence
154,5,0.9158052340437947,0.9577730838778347,0.9578252240442202,100.0105705711295,0.1,Persistence
154,6,0.8972180868450566,0.9486105304473927,0.9486105868806484,110.28391583624087,-0,Persistence
221,0,0.7929610315562985,0.8912499872967243,0.894188664249604,4.065535974017979,-0.5,Persistence
221,1,0.42138497468253266,0.7162508022763174,0.7172703766835283,6.485013237731535,-0.9,Persistence
221,2,0.11365775959212387,0.5548787965515527,0.5551016120100211,8.23877369756373,-1.3,Persistence
221,3,-0.1145351862963766,0.4686586582024673,0.47119150919081754,8.751522429407114,0.8,Persistence
221,4,-0.2876352023300148,0.4014905804869707,0.40704710429152274,9.155270943189734,1.4,Persistence
221,5,-0.2910076906926007,0.40219074092536533,0.408304771457026,9.128039887773516,0.9,Persistence
221,6,-0.18265788290668206,0.4086672996957468,0.40866730023376374,9.477130053030216,0,Persistence
222,0,0.7962874703163721,0.8388398405270338,0.9181368576984309,27.97027934961723,3.8,Persistence
222,1,0.17493167630021988,0.5871094421501543,0.7145512444954838,49.33867391380979,5.5,Persistence
222,2,0.04647874652579276,0.5611742895086462,0.5830026192367398,61.02165955941507,5.7,Persistence
222,3,-0.39274862814078526,0.4036490801889411,0.4588640751596538,67.15393511649786,8.8,Persistence
222,4,-0.8467549859575239,0.2659693412246107,0.35879473188747096,70.95554052359934,9.2,Persistence
222,5,-0.7882580575168345,0.28282100665848453,0.36095013870501946,71.23112756222132,6.6,Persistence
222,6,-0.36006414310793233,0.319968817278358,0.31996881748590544,81.92221512580156,-0,Persistence
223,0,0.7962874703163721,0.8388398405270338,0.9181368576984309,27.97027934961723,3.8,Persistence
223,1,0.17493167630021988,0.5871094421501543,0.7145512444954838,49.33867391380979,5.5,Persistence
223,2,0.04647874652579276,0.5611742895086462,0.5830026192367398,61.02165955941507,5.7,Persistence
223,3,-0.39274862814078526,0.4036490801889411,0.4588640751596538,67.15393511649786,8.8,Persistence
223,4,-0.8467549859575239,0.2659693412246107,0.35879473188747096,70.95554052359934,9.2,Persistence
223,5,-0.7882580575168345,0.28282100665848453,0.36095013870501946,71.23112756222132,6.6,Persistence
223,6,-0.36006414310793233,0.319968817278358,0.31996881748590544,81.92221512580156,-0,Persistence
240,0,0.9975642974513321,0.9927115332955575,0.9988146349855714,0.241653697271994,0.3,Persistence
240,1,0.9923282350503769,0.9897282668793824,0.9962452977176031,0.42759319652071587,0.1,Persistence
240,2,0.9855480830279342,0.9907222370972417,0.9928323844209105,0.5890592144829341,0.1,Persistence
240,3,0.9767742976523837,0.9875481335004221,0.9884462361187356,0.7478962148423093,-0.2,Persistence
240,4,0.9703462558756878,0.9835897361790764,0.9853034996754413,0.8426739255791235,0.2,Persistence
240,5,0.9580382637692177,0.9787275207079753,0.9789954310362643,1.0108735174786787,-0.3,Persistence
240,6,0.9488630873752069,0.9744333713182426,0.9744347783423548,1.1142857568436308,-0,Persistence
242,0,0.7730471475948504,0.8866156713290184,0.887253097920593,0.46337270610542536,1,Persistence
242,1,0.2069545022425593,0.6296396863132283,0.6700523341726509,0.7504405076625562,4.7,Persistence
242,2,-0.29146189998219896,0.4364082437039737,0.4722669385609793,0.9355001266483681,5.9,Persistence
242,3,-0.5611217998258944,0.32456106490687053,0.35733958135200167,1.0310838608335986,9.3,Persistence
242,4,-0.770738590884049,0.24877704951457447,0.2851630659257178,1.079216991626294,10.3,Persistence
242,5,-0.7144471907199326,0.25453029958018425,0.2752539867009336,1.101248597748278,6.1,Persistence
242,6,-0.4339544139274847,0.28303654391723565,0.28303655136753003,1.1719417621546229,-0,Persistence
249,0,0.9336633652773556,0.9620018589769822,0.9664039626896797,11.612824379707348,-0.3,Persistence
249,1,0.8087332393894818,0.9008411203243138,0.9027153236133264,19.746821008596868,-0.3,Persistence
249,2,0.7080175818264788,0.8544726084554177,0.8545174820842567,23.854563894266043,0.1,Persistence
249,3,0.6304809011852972,0.817488705864093,0.8181404217376336,26.522768681493204,0.2,Persistence
249,4,0.5602293975956893,0.7849653583203946,0.7873383728289887,28.47835872036558,0.4,Persistence
249,5,0.47875229004329345,0.7428840450299714,0.7433181728894802,31.512106215225888,0.1,Persistence
249,6,0.40229265440629114,0.7011408845461766,0.7011408909020258,34.24841340848012,0,Persistence
254,0,0.9966192004654253,0.9961680691465228,0.9983118780951744,2.6153220714821748,0.3,Persistence
254,1,0.9900602692250832,0.9929296119822604,0.9950377333515069,4.480875071211619,0.5,Persistence
254,2,0.9836876599425084,0.9876741912097633,0.9918911452537315,5.725597712083061,0.9,Persistence
254,3,0.977177981577494,0.9868300541066729,0.9885927291457955,6.795427146820966,0.7,Persistence
254,4,0.9689441584276409,0.9835376269511479,0.9844060481904473,7.961723105453719,0.1,Persistence
254,5,0.9637080476736576,0.9809084785498124,0.9818085206090625,8.589885612324636,-0.5,Persistence
254,6,0.9561473188560684,0.9780744218061853,0.9780752251832289,9.41198969086514,-0,Persistence
266,0,0.9173131557495399,0.9501393467689634,0.9579080379114601,12.341825832816165,-0.4,Persistence
266,1,0.7871357692819461,0.8897904071501241,0.8916358064234289,19.66729125819837,-0.4,Persistence
266,2,0.6753953756750946,0.8362640364701968,0.8364783330601195,23.992108811321526,-0.3,Persistence
266,3,0.5787033584519674,0.7908189148159148,0.7909545616997282,26.919689895625826,-0,Persistence
266,4,0.47952307201244515,0.7452253020188107,0.7464791499868098,29.40425244380478,0.1,Persistence
266,5,0.3787124834991078,0.6937854214577058,0.6941723162162926,32.438551624972355,0.1,Persistence
266,6,0.3312808315257012,0.6656267143921021,0.6656267344030211,34.172326363614424,0,Persistence
270,0,0.3155282794871611,0.6753650623781832,0.7102747561818465,7.217497295279318,-2.2,Persistence
270,1,-0.16389854947967786,0.47738155768393187,0.4968025893655293,9.472558926839543,-3.2,Persistence
270,2,-0.6084575557567244,0.335165510699045,0.39824064433169026,9.947168192704977,7.2,Persistence
270,3,-1.0765324406687253,0.20275159379111962,0.31675702807213313,10.275823442671074,9.1,Persistence
270,4,-1.0034476787737012,0.2112375653874179,0.28302794407545223,10.68082317878729,5.8,Persistence
270,5,-0.7258829084138536,0.2709574707539393,0.3012856053700476,10.89042798697943,3.7,Persistence
270,6,-0.34414728518979465,0.3279319888198988,0.3279319933404908,11.57923648455909,-0,Persistence
279,0,0.8367647231268612,0.888621386204596,0.9279394419934613,4.23584611853591,1.9,Persistence
279,1,0.5082230825859406,0.7594785862188707,0.7611376931699181,7.746317646881833,0.5,Persistence
279,2,0.35138793167516524,0.6877499976186641,0.6916944703289136,8.724648692477263,1.2,Persistence
279,3,0.31265659892353626,0.6759331841119189,0.6942596299209155,8.515874191163304,2.2,Persistence
279,4,0.2803029104537761,0.6622637437203179,0.6916648710773449,8.475988917234304,2.1,Persistence
279,5,0.2291380119584212,0.6340434715243626,0.6397738408811219,9.366291862849115,0.6,Persistence
279,6,0.22610583212273938,0.6130741466500835,0.613074163821757,9.986646173276434,-0,Persistence
317,0,0.9496504652640827,0.9744188090014057,0.974736429703144,0.37542532734556083,0.1,Persistence
317,1,0.8623515409295367,0.9257355341224206,0.9297983625715044,0.6334174828919288,-0.5,Persistence
317,2,0.7934459895758068,0.8824351599527082,0.8928249248956233,0.7949458329769954,-1.1,Persistence
317,3,0.728726900098695,0.8462521285623003,0.8586222790162709,0.9164158331175759,-2.9,Persistence
317,4,0.7002886120057364,0.8445890580120851,0.8476309460148058,0.9302941077353053,-2.4,Persistence
317,5,0.674019023288932,0.8323526715507172,0.8339320183866822,0.9710548930054075,-1.1,Persistence
317,6,0.6459973951228,0.8229789176847854,0.822979376493571,0.9917699892973961,0,Persistence
320,0,0.3045489943174198,0.5651149980309036,0.7566512422265562,20.85421691562068,27.7,Persistence
320,1,-0.22531718817314683,0.344882591112013,0.6622577828652632,23.999007870740293,37.4,Persistence
320,2,-0.25879262861502283,0.36528336382022497,0.5930192569629175,26.073276445714477,36.4,Persistence
320,3,-0.3016786566467493,0.357209286740895,0.5697353026221961,26.73754409364478,36.1,Persistence
320,4,-0.45941843771810276,0.3020316113515551,0.5731851614524786,26.373195674920936,37.1,Persistence
320,5,0.33178608423464273,0.6056334420248077,0.6503012333796206,27.396848213196385,-16.3,Persistence
320,6,0.2854720740690576,0.6427434457351485,0.6427434516172531,26.001535616906384,-0,Persistence
322,0,-0.3076896542795935,0.3230743205404495,0.6157860376144402,22.831917322172917,38.7,Persistence
322,1,-0.8743971326589539,0.1197219104701589,0.5509936998008789,24.2707970177052,48.9,Persistence
322,2,-0.8760209423442973,0.14064039716704335,0.5107456508981436,25.1416234342798,47.4,Persistence
322,3,-0.9649988970520826,0.11974887469088424,0.48646067042492397,25.632647292763224,48,Persistence
322,4,-1.0455407855231051,0.09847861774751221,0.4798959151156464,25.71286051337264,48.3,Persistence
322,5,0.25583224651013836,0.47864221195443113,0.5833929896665607,29.79358754234906,-24.9,Persistence
322,6,0.18461828567744432,0.5923068609671969,0.5923068616362701,25.26443757185528,0,Persistence
344,0,-0.3076896542795935,0.3230743205404495,0.6157860376144402,22.831917322172917,38.7,Persistence
344,1,-0.8743971326589539,0.1197219104701589,0.5509936998008789,24.2707970177052,48.9,Persistence
344,2,-0.8760209423442973,0.14064039716704335,0.5107456508981436,25.1416234342798,47.4,Persistence
344,3,-0.9649988970520826,0.11974887469088424,0.48646067042492397,25.632647292763224,48,Persistence
344,4,-1.0455407855231051,0.09847861774751221,0.4798959151156464,25.71286051337264,48.3,Persistence
344,5,0.25583224651013836,0.47864221195443113,0.5833929896665607,29.79358754234906,-24.9,Persistence
344,6,0.18461828567744432,0.5923068609671969,0.5923068616362701,25.26443757185528,0,Persistence
376,0,0.9109772458220496,0.9506165941667705,0.9549695220812477,13.274776418010903,1.3,Persistence
376,1,0.6162630627303838,0.7914338069420546,0.8371155403166574,24.090048531148412,3.1,Persistence
376,2,0.4004950179104454,0.7028211888766733,0.7050370465416055,33.42930657222886,3.3,Persistence
376,3,0.2767861548721551,0.6503181493389321,0.7143570773973453,31.163786626927134,4.9,Persistence
376,4,-0.03854343147320205,0.4869572010659081,0.6899479271353902,31.78051359605886,5.6,Persistence
376,5,-0.12936344704936453,0.48485599381974465,0.632912378301853,34.22845691116275,2.9,Persistence
376,6,0.047615382824803154,0.5238364912755306,0.5238365293469509,42.75418058669308,-0,Persistence
380,0,0.7127704354577388,0.8542904082844394,0.8613770958984465,5.744967069627351,3.3,Persistence
380,1,0.2864073777449355,0.6578575570547589,0.665344790620881,8.807787387329617,3.9,Persistence
380,2,0.08114480651894695,0.5424032386597168,0.5438592891103649,10.522815143413728,3.6,Persistence
380,3,-0.00627415235731088,0.5233661040189763,0.5273866228138292,10.450352821144294,1.2,Persistence
380,4,-0.09902058622650545,0.4960272041472935,0.5068528141884249,10.497949336745604,1,Persistence
380,5,-0.0830949566736392,0.45156407745834515,0.4520685497570129,11.638372173011197,-2,Persistence
380,6,-0.052023535610130844,0.4739859238123201,0.47398592414222274,11.333047042763896,0,Persistence
382,0,0.7127704354577388,0.8542904082844394,0.8613770958984465,5.744967069627351,3.3,Persistence
382,1,0.2864073777449355,0.6578575570547589,0.665344790620881,8.807787387329617,3.9,Persistence
382,2,0.08114480651894695,0.5424032386597168,0.5438592891103649,10.522815143413728,3.6,Persistence
382,3,-0.00627415235731088,0.5233661040189763,0.5273866228138292,10.450352821144294,1.2,Persistence
382,4,-0.09902058622650545,0.4960272041472935,0.5068528141884249,10.497949336745604,1,Persistence
382,5,-0.0830949566736392,0.45156407745834515,0.4520685497570129,11.638372173011197,-2,Persistence
382,6,-0.052023535610130844,0.4739859238123201,0.47398592414222274,11.333047042763896,0,Persistence
409,0,0.9533627503656392,0.9384262653533149,0.9770034107924297,7.28196376154162,-0.6,Persistence
409,1,0.9134131469535962,0.9536696187732211,0.9561635536039145,9.500207809340314,-0.1,Persistence
